,customer_id,age,gender,balance,num_of_products,credit_score,tenure,active_member,estimated_salary,has_cr_card,is_primary_account,churn
4964,4964,52,Female,25457.731821392605,1,722,13,1,30449.552917964567,1,0,0
4965,4965,23,Male,2905.8211885023334,3,768,0,1,78081.97488096642,0,0,1
4966,4966,29,Female,52128.679049918945,4,610,24,0,57306.55455238377,0,0,1
4967,4967,55,Other,47111.20202722413,3,694,12,0,45517.14273146588,0,0,0
4968,4968,36,Female,30689.318218907956,2,413,20,0,63105.21398534669,0,1,0
4969,4969,84,Female,87389.93675014492,2,501,1,0,62942.39500178057,1,0,0
4970,4970,25,Male,74932.21715832346,3,762,2,1,80330.74954292935,1,0,0
4971,4971,25,Other,85811.63831992466,4,841,10,0,71514.02124909837,0,1,1
4972,4972,64,Female,16180.89594771992,4,663,4,0,79440.18781122185,0,1,0
4973,4973,21,Female,69241.1958940341,2,546,27,1,117854.37652936993,1,0,1
4974,4974,68,Female,97510.17354188574,4,545,1,0,99151.16333971646,1,1,1
4975,4975,84,Female,61191.38918086923,4,483,13,0,42126.40246381106,0,0,0
4976,4976,62,Female,17136.436529548617,2,712,27,1,68683.5217690414,1,0,1
4977,4977,25,Female,99578.03944681345,1,572,12,1,35229.71070078359,1,0,0
4978,4978,33,Other,52832.35815583782,2,844,13,0,67077.67421393203,0,1,1
4979,4979,84,Other,84005.90182762472,3,576,27,0,88329.05983110369,1,1,1
4980,4980,26,Female,14936.144743043134,1,798,2,1,17234.791140398214,1,1,1
4981,4981,77,Female,66609.62177579214,3,789,7,0,25116.678572244364,0,0,0
4982,4982,88,Male,91261.76982038638,1,514,12,1,10804.16920394633,0,0,0
4983,4983,32,Other,53201.78191119393,1,402,21,1,51653.44212767655,1,0,0
4984,4984,88,Other,28866.00605848044,2,474,11,0,94404.68058752087,0,1,0
4985,4985,58,Female,12742.18279575865,2,351,17,1,59446.74366810865,0,1,0
4986,4986,39,Other,29594.46652383303,3,596,17,0,72786.12470636974,1,0,1
4987,4987,41,Other,35488.4202926858,2,474,16,1,74885.7729237793,0,1,0
4988,4988,61,Male,70995.51052298295,1,642,6,1,19849.459904633273,0,1,0
4989,4989,18,Male,17862.140702960194,2,470,21,0,29190.28787687792,1,0,0
4990,4990,27,Other,10610.485571540761,3,336,12,0,110673.56484657514,0,1,0
4991,4991,89,Other,38693.95410337545,1,500,12,1,60458.21202272413,0,1,0
4992,4992,73,Other,45865.36164091378,3,363,5,0,56047.38623514119,0,1,1
4993,4993,67,Female,62838.50522175049,4,785,20,1,92608.51427667392,0,0,1
4994,4994,29,Male,70753.13013009391,2,754,18,0,14971.251415562307,0,0,0
4995,4995,77,Female,88927.77088335996,1,708,23,0,102485.94837332815,1,1,0
4996,4996,43,Male,28895.35655280361,3,449,18,0,83747.88503617779,0,0,0
4997,4997,58,Male,52860.782269192896,2,801,20,0,25941.636242571305,0,1,0
4998,4998,53,Male,36604.07068030652,2,847,23,1,17141.670481739115,1,1,0
4999,4999,40,Other,142.16720309900842,3,577,29,0,10317.736126138596,1,1,1
5000,5000,60,Male,57943.18227199275,1,334,27,0,42356.80757421968,1,0,0
5001,5001,23,Female,81579.60756711387,3,474,15,0,45728.00636390644,0,1,0
5002,5002,86,Male,3643.9486103394092,2,332,2,0,29448.78592654881,1,1,0
5003,5003,60,Female,349.1758602970241,3,696,13,0,41579.92234094173,0,0,0
5004,5004,42,Male,72781.8406510738,4,553,20,0,71824.15757684363,1,1,0
5005,5005,35,Male,68385.97250088332,2,622,26,0,22414.52358876892,1,0,0
5006,5006,79,Other,40585.21053350209,1,312,5,1,32125.297183606057,0,0,0
5007,5007,30,Female,66160.48816209097,4,349,16,1,71818.94464018164,0,1,0
5008,5008,60,Male,95338.60725310008,3,532,15,0,87492.02670167369,1,0,0
5009,5009,45,Male,24786.279655530365,1,839,1,1,112439.7827334583,0,0,0
5010,5010,35,Female,24592.659453158383,4,395,22,0,66160.94635579997,1,0,0
5011,5011,76,Male,18623.220476421386,3,642,8,1,22454.66512922549,0,1,0
5012,5012,77,Other,72398.67499737504,4,492,12,0,75068.10439621987,1,0,0
5013,5013,80,Female,35318.923817134004,2,810,13,0,119489.96800113955,0,0,0
5014,5014,74,Other,98869.31339871307,1,750,25,0,107137.0973114502,1,0,1
5015,5015,68,Female,71464.89034571513,4,424,19,1,95817.89071239886,0,1,1
5016,5016,73,Female,36737.68866473845,2,380,20,0,90805.56737600928,1,1,0
5017,5017,44,Female,14918.603406346476,3,306,11,0,93111.11194243078,0,0,0
5018,5018,49,Male,59202.48165277222,2,629,19,0,19977.94868458299,0,0,0
5019,5019,26,Female,29490.32530964255,3,382,10,0,67219.69830623447,0,0,0
5020,5020,85,Female,90550.90812962866,1,835,18,0,85853.78834245789,0,0,0
5021,5021,63,Female,44140.43998764747,2,826,9,1,17999.44732200172,0,1,0
5022,5022,84,Other,29264.99645385542,2,412,17,1,110623.34881773067,1,1,0
5023,5023,43,Female,58855.18145706807,3,739,29,1,24045.64178776904,1,1,0
5024,5024,25,Male,13697.450097106468,4,318,2,0,19701.536354915195,0,0,0
5025,5025,23,Female,56154.907280287836,3,308,15,0,23578.750002745932,0,0,1
5026,5026,41,Female,5611.1478519740185,4,484,17,0,56555.92897945453,1,0,1
5027,5027,65,Other,60688.86817472076,3,337,13,1,69749.33401887877,1,1,0
5028,5028,62,Male,53016.38439014289,1,433,23,0,20421.286899794744,0,1,0
5029,5029,30,Male,52076.59821389716,4,401,16,1,96458.3039876602,1,1,0
5030,5030,86,Male,68416.43870577806,2,448,4,0,32017.702034999584,1,0,0
5031,5031,42,Female,4445.661442668469,4,392,16,0,71651.08578515338,0,0,0
5032,5032,37,Female,45973.14646302961,3,439,20,1,64023.52990217928,1,0,1
5033,5033,83,Male,44403.86630403745,3,594,13,0,109619.91370012607,0,1,0
5034,5034,62,Male,45978.244184249925,4,843,2,0,108263.38387993006,1,0,0
5035,5035,64,Other,97989.09710653433,2,487,24,1,36225.331594410316,1,0,0
5036,5036,80,Male,13927.847314426033,1,435,14,1,69226.76012138274,0,1,0
5037,5037,72,Female,69042.97570595925,2,465,11,1,118394.01501103802,0,1,1
5038,5038,36,Female,40199.613737855645,4,776,16,0,46503.197425513885,0,1,1
5039,5039,52,Female,51172.65243245136,3,446,25,0,18103.619889982492,0,1,0
5040,5040,70,Other,76239.39058561962,2,544,16,1,88983.5689730238,1,0,1
5041,5041,43,Male,15737.544257348101,3,482,23,1,65351.31965970258,1,1,0
5042,5042,31,Female,76358.52126364922,3,308,18,0,113359.61861086615,0,0,0
5043,5043,62,Other,7033.07826844396,2,735,26,0,73271.9785351587,1,0,1
5044,5044,61,Other,48330.9511209833,4,455,6,0,66264.60750156868,0,1,0
5045,5045,82,Female,74207.08576995805,2,413,25,0,110633.15629193913,1,1,0
5046,5046,68,Other,19255.145535469943,1,466,4,0,51842.18513044096,1,0,0
5047,5047,60,Other,77091.56460354234,3,787,1,1,75719.09793338797,0,1,0
5048,5048,40,Female,16681.250692574322,3,736,15,0,103027.63093981623,1,1,0
5049,5049,73,Other,79923.87569371214,4,522,29,0,75734.54560961794,0,1,0
5050,5050,36,Female,46893.55729418375,3,490,12,1,42757.542743096696,0,0,1
5051,5051,72,Female,68463.83318631067,3,472,10,1,71415.4386325926,0,0,0
5052,5052,77,Other,91740.64583691885,3,556,6,0,57522.828888559234,0,1,0
5053,5053,76,Female,40842.15236137337,2,749,22,0,118318.50669579243,0,1,0
5054,5054,50,Female,23295.75268227728,3,800,2,0,15603.684754849302,1,0,0
5055,5055,36,Male,86716.40966176768,2,376,5,1,94476.525519377,0,1,1
5056,5056,45,Female,16161.664810477816,4,525,4,0,12641.6832565948,1,1,1
5057,5057,69,Male,63147.60518374166,1,525,0,0,76430.60650192652,1,0,0
5058,5058,66,Male,92325.32880406146,3,375,0,0,57403.024717016066,0,0,0
5059,5059,54,Male,67439.67115353057,1,332,17,1,110148.81845131368,1,0,0
5060,5060,43,Male,19568.108545001527,2,368,22,0,69327.44741748052,1,0,0
5061,5061,57,Other,15228.395176323294,4,714,2,0,101006.68479712491,1,1,0
5062,5062,55,Other,25230.553110059107,4,747,24,0,83935.56914487795,0,0,0
5063,5063,71,Female,39140.68328565784,2,661,18,0,59176.49243061765,1,0,0
5064,5064,39,Female,15915.90318499031,1,669,9,1,47148.24575461478,1,0,0
5065,5065,33,Female,79781.40664413176,3,698,19,0,22874.047161428385,1,1,0
5066,5066,45,Other,35703.53426088887,2,419,10,1,11487.09585157148,0,0,0
5067,5067,52,Male,93608.67359127264,2,347,7,1,10153.582946064262,1,1,0
5068,5068,77,Other,84249.0864035324,2,367,19,1,34849.543344975726,1,0,0
5069,5069,62,Other,90881.82628016865,2,638,22,0,71701.3757666926,0,1,0
5070,5070,63,Female,29449.271500354003,2,384,10,0,117304.39983574176,1,1,0
5071,5071,89,Female,57373.154382219014,4,676,4,0,87575.1900744287,1,0,0
5072,5072,72,Female,32144.951804235745,2,684,21,1,17775.110402520055,1,0,1
5073,5073,43,Male,25694.851158084763,4,575,23,0,80972.785147777,0,0,0
5074,5074,42,Male,60708.67812025506,1,504,3,1,63404.520651350205,0,0,1
5075,5075,82,Other,81799.53805997821,3,364,12,1,79980.17774172987,1,0,0
5076,5076,23,Male,9359.780612665425,4,378,5,1,78551.10844015771,1,0,0
5077,5077,40,Female,27576.87613660714,3,825,28,0,25833.946533378767,1,0,0
5078,5078,81,Male,20513.41808861272,3,624,25,0,111140.56285281712,0,0,0
5079,5079,60,Male,79835.01731560643,3,677,1,1,70999.56973782527,1,1,0
5080,5080,40,Male,93337.20730922194,4,645,24,1,87083.74314355296,0,0,0
5081,5081,47,Male,7994.271018335897,4,734,27,1,52578.66394562632,0,0,0
5082,5082,35,Female,37921.3414707241,4,677,24,0,23452.062536385074,1,0,0
5083,5083,38,Female,91450.90427186567,1,314,27,1,86002.26748375998,1,0,1
5084,5084,74,Other,34463.82205462983,4,753,25,0,113673.76202874404,1,1,0
5085,5085,40,Other,71266.14363137032,1,492,25,0,73924.57479574226,0,0,0
5086,5086,62,Other,10066.638651934301,4,532,5,1,31851.160896864054,1,0,1
5087,5087,61,Male,44438.75316121423,4,562,21,0,78557.75628444477,0,1,0
5088,5088,64,Male,50330.07755916285,3,745,9,0,57182.494834598314,1,1,0
5089,5089,57,Female,75766.40779850603,2,353,22,1,53894.20603134217,1,1,1
5090,5090,68,Other,28882.46505798262,3,303,3,0,110485.5244777003,1,0,1
5091,5091,59,Female,26418.85725505271,4,556,15,0,91079.00077941494,1,0,0
5092,5092,24,Other,30296.767019583138,2,660,22,0,65965.08949560008,1,0,1
5093,5093,67,Other,55569.65087937408,2,539,9,0,55925.15491342188,0,0,0
5094,5094,65,Other,87600.44134647508,1,781,0,0,36722.048123062166,1,1,0
5095,5095,23,Male,83094.13964613069,2,760,12,0,47781.015710860665,0,1,0
5096,5096,26,Other,5794.565641100191,1,437,13,0,69467.82522133082,1,1,0
5097,5097,74,Other,87895.51112920235,3,750,22,1,15317.63455737833,1,1,0
5098,5098,48,Male,9510.937421839182,1,623,11,1,49326.97330900834,1,1,0
5099,5099,38,Other,41534.80693188697,4,772,12,0,64349.579066788516,1,1,0
5100,5100,57,Male,76540.44392542212,2,776,0,0,76912.4376166507,1,0,0
5101,5101,62,Male,8151.103603394316,4,492,26,1,91741.07901131951,0,0,1
5102,5102,66,Female,4039.9680276966833,2,606,13,0,11521.481805857078,1,0,0
5103,5103,37,Male,32999.58036107942,2,841,7,0,42428.41018483739,1,0,0
5104,5104,34,Male,72992.56078573148,3,520,25,0,38705.272301905155,0,0,0
5105,5105,45,Male,52175.643757211474,1,471,21,0,67340.7507682211,0,1,0
5106,5106,58,Other,41700.18706096876,3,459,13,1,61261.430740527925,1,1,1
5107,5107,83,Female,81307.33175157217,1,471,29,1,18789.080582923863,0,1,0
5108,5108,42,Other,76670.92621942447,3,362,0,0,93748.66175380674,1,0,0
5109,5109,75,Male,78604.32097339646,3,364,26,1,85599.81865608528,0,1,0
5110,5110,58,Male,45972.68239492019,2,468,27,0,100325.8638609393,1,0,0
5111,5111,23,Female,1944.9242492031283,3,380,16,1,22213.8233918307,1,0,0
5112,5112,55,Female,17213.697349153023,3,567,15,0,65685.5586141376,1,1,0
5113,5113,23,Male,74130.04282766258,1,679,11,1,76409.42857659612,1,1,1
5114,5114,62,Male,75317.3471749625,3,372,28,0,15383.359070974479,1,0,0
5115,5115,31,Other,97229.86127013364,2,631,28,0,115535.7288382235,1,0,1
5116,5116,83,Male,19018.652691019277,3,487,19,1,97387.74749067787,0,1,0
5117,5117,57,Other,12292.678815264502,4,324,22,1,36801.69014811136,1,0,0
5118,5118,20,Female,13878.963373601438,4,527,4,0,79162.66396250119,0,0,1
5119,5119,41,Other,18478.81150741403,1,417,20,1,25771.42254337579,1,1,0
5120,5120,36,Male,52846.833950787455,1,744,23,1,106053.13866699689,1,0,0
5121,5121,35,Other,97521.14629741515,4,407,17,0,20817.54757442596,0,1,0
5122,5122,81,Other,58943.1483000607,3,541,3,1,109450.3922141749,0,1,0
5123,5123,52,Female,52268.806564664286,3,833,19,0,101064.43566484399,0,1,1
5124,5124,79,Other,67335.6230383871,1,780,10,1,62604.883127390734,1,0,0
5125,5125,18,Male,7393.039075815655,2,802,7,0,81785.93300796062,1,0,0
5126,5126,42,Other,81535.41341503657,3,797,21,0,37039.222472682275,0,0,0
5127,5127,62,Other,64687.954331920104,4,355,25,1,52278.530912446666,0,0,1
5128,5128,66,Other,17119.167959052516,2,448,8,0,33918.91713261668,1,0,0
5129,5129,33,Male,63071.54211994303,2,610,25,0,68037.93511463568,1,1,0
5130,5130,36,Other,59620.796256587026,3,420,24,1,45054.72787731551,1,0,1
5131,5131,40,Male,6485.298549480056,2,325,19,0,48670.20694306286,0,0,0
5132,5132,42,Other,26693.219784575627,1,411,9,1,58704.16971137607,1,1,0
5133,5133,33,Female,39094.16228892813,2,810,6,1,105985.13281986922,1,1,0
5134,5134,71,Female,24488.852947698015,1,322,18,0,70348.14439290474,1,1,0
5135,5135,18,Female,24316.168779544078,3,563,21,1,98725.56495703728,0,0,1
5136,5136,59,Male,57294.84736974183,2,415,28,1,103340.7258820939,1,0,0
5137,5137,36,Male,47085.9017060439,4,779,0,0,36997.121825350594,0,0,0
5138,5138,51,Male,66729.2181728008,4,606,4,1,95545.84869137248,0,1,1
5139,5139,72,Other,95640.70871099169,1,530,5,0,81352.8449003179,1,1,0
5140,5140,35,Male,66055.60446012119,1,791,11,1,65814.59088283507,1,0,0
5141,5141,51,Male,58209.593228254176,3,419,27,0,19753.364065058464,1,0,0
5142,5142,62,Male,84755.94916654978,2,585,11,1,72957.22050187427,0,1,0
5143,5143,23,Male,63207.31105670358,1,706,20,0,27091.905382702014,1,0,0
5144,5144,38,Female,16556.127030880096,1,657,13,0,99788.08452179839,0,1,1
5145,5145,87,Other,31474.869945846283,3,451,6,1,112808.3991690772,0,0,1
5146,5146,65,Female,73336.02826844045,2,624,27,0,62591.841951630784,1,1,1
5147,5147,56,Other,73838.23830270201,2,545,19,0,58457.98953045261,1,1,0
5148,5148,48,Other,98700.87503089591,1,614,20,0,63766.052069878344,0,0,0
5149,5149,27,Female,62697.48784023066,2,461,19,1,17390.030209948774,1,0,1
5150,5150,47,Male,89954.51880859054,2,668,13,0,36067.97126714492,0,1,0
5151,5151,35,Female,5458.031058952706,2,484,15,1,113467.19406331348,1,0,0
5152,5152,77,Other,56622.23448106485,4,575,8,1,47958.18399910554,1,1,1
5153,5153,32,Other,91984.80247021957,2,828,1,1,75049.35025974028,1,0,0
5154,5154,21,Male,28724.423517819552,4,735,16,0,81405.5916399133,1,0,0
5155,5155,80,Female,15487.66037942092,2,559,3,1,106487.16136763594,1,1,0
5156,5156,57,Other,35051.01600967603,2,544,13,0,36199.617864790685,1,0,0
5157,5157,26,Female,79223.61672442689,2,637,13,1,107914.31039903218,1,0,1
5158,5158,26,Male,8470.081468131562,1,349,27,1,53082.16225532197,1,1,0
5159,5159,43,Male,60033.86583690844,1,571,14,1,111395.47629839586,0,0,0
5160,5160,21,Other,13563.160584427647,4,534,27,0,55244.97311973913,1,0,0
5161,5161,33,Male,43553.24415472463,2,605,11,1,21435.59805371039,0,1,0
5162,5162,32,Other,96597.70015516557,4,776,12,0,15733.52010520622,0,1,1
5163,5163,69,Other,19514.42698468865,2,787,21,0,116401.67859043839,0,1,0
5164,5164,86,Male,3401.6548846032333,3,379,9,1,23346.978561266576,1,0,0
5165,5165,22,Male,42720.33389780427,4,585,15,1,69531.07890228799,1,1,0
5166,5166,37,Female,57769.55876901549,1,397,28,1,67967.74452199863,0,1,0
5167,5167,35,Female,29751.773503139466,3,777,28,0,54149.29602631665,1,1,0
5168,5168,19,Other,54176.80033766924,1,705,29,0,55983.400229889936,0,0,0
5169,5169,30,Female,95340.19462519871,3,836,14,0,62328.77407563452,1,0,0
5170,5170,21,Other,31177.07874161204,3,554,7,1,20948.76885748835,0,0,1
5171,5171,59,Male,30942.703119929083,3,786,3,0,96999.75510532508,1,0,0
5172,5172,78,Male,48276.78978809543,4,493,0,0,51477.016788208435,0,1,0
5173,5173,25,Female,51531.63358913544,4,815,13,0,36899.35448163877,0,1,0
5174,5174,84,Other,136.59258750852166,1,763,8,0,45009.40422686293,0,1,1
5175,5175,80,Other,61587.513120483985,4,803,18,1,77305.6778900813,1,0,0
5176,5176,26,Female,99735.73486647109,1,335,5,1,95261.55886383995,0,1,0
5177,5177,28,Other,29200.804947045657,2,315,15,1,26876.166687902067,0,0,0
5178,5178,59,Other,63081.00462665292,1,372,25,0,75182.56676682967,1,1,0
5179,5179,30,Male,462.16550340066885,1,619,29,0,56465.352680781194,1,0,0
5180,5180,53,Other,60432.661229689824,4,544,23,1,104816.92853121627,1,0,0
5181,5181,30,Other,44706.830942781795,1,494,10,1,114422.89888901706,0,1,1
5182,5182,29,Other,53029.31534646737,4,388,20,0,84639.66204694581,0,1,0
5183,5183,54,Female,54390.49674923837,1,438,26,0,74878.5656367191,1,0,1
5184,5184,69,Female,17695.296929985372,2,696,22,0,95839.10147436289,1,0,0
5185,5185,88,Female,76996.81218792903,4,783,10,1,64538.66505018116,1,1,0
5186,5186,19,Other,55546.9621010339,4,686,13,0,16090.958700697414,0,1,0
5187,5187,73,Other,27019.445949699417,2,667,10,0,87120.5434891899,1,0,0
5188,5188,77,Female,93738.15465654324,4,757,25,1,73842.30400628332,0,1,0
5189,5189,40,Female,1277.3710004056027,1,721,13,0,26658.154700941755,1,0,0
5190,5190,57,Other,72593.72139997892,3,531,24,0,33426.36953800643,0,0,1
5191,5191,81,Other,38123.51856571038,4,838,0,1,35374.421092716,1,1,0
5192,5192,40,Male,52254.48313113069,3,643,10,0,90565.0631125269,0,1,1
5193,5193,46,Female,29150.974944558162,1,437,29,0,67020.91714391473,0,1,0
5194,5194,68,Other,32125.21762633532,2,673,23,0,15268.378668868965,0,1,0
5195,5195,86,Female,1516.6214610901395,4,736,17,1,102176.15504098192,1,0,0
5196,5196,48,Female,72984.50887119022,3,454,16,1,80946.30722114019,0,0,0
5197,5197,67,Female,71079.84108007184,2,818,3,0,90646.51911043847,1,1,0
5198,5198,37,Male,65435.82004072222,2,414,21,0,113118.04831716168,0,1,0
5199,5199,72,Other,87795.0680584008,4,391,13,0,38618.439355332084,0,0,0
5200,5200,19,Other,90126.7580558434,3,645,7,1,74856.92254073072,0,0,0
5201,5201,42,Female,55644.43194252554,4,824,14,0,93616.32853231554,1,0,0
5202,5202,30,Other,68482.34920670628,1,390,15,1,66407.092668819,0,1,1
5203,5203,87,Male,1099.8401070459795,2,697,0,0,63467.679881933465,0,0,1
5204,5204,84,Female,84634.30588751986,3,404,0,1,112159.66016253727,1,0,0
5205,5205,75,Male,81641.34241294976,4,839,9,1,36796.339231514234,1,1,0
5206,5206,81,Male,2024.8618423494902,2,578,1,0,81817.31136022537,0,0,0
5207,5207,86,Other,54282.521674171825,4,311,24,1,116731.70754450069,0,1,0
5208,5208,76,Other,90665.55704372695,3,606,11,0,34198.58875687845,0,1,0
5209,5209,77,Male,18138.798703128046,1,663,3,1,60865.296586777804,0,0,0
5210,5210,79,Other,35264.49215570981,1,617,22,0,117298.1021272441,0,1,0
5211,5211,33,Male,33105.367851868104,1,837,18,1,13943.955379812618,1,0,0
5212,5212,85,Male,35594.04753997515,4,513,26,1,79284.00395155253,0,1,1
5213,5213,32,Female,4188.603045510208,2,613,0,1,54499.55443102418,1,0,1
5214,5214,72,Male,27901.76837653664,1,754,0,1,94820.12811802454,0,0,1
5215,5215,52,Male,29485.63127002356,1,698,8,0,45556.472610735924,1,0,0
5216,5216,72,Other,86587.20484895911,1,521,29,1,51017.16975392428,0,0,0
5217,5217,31,Female,35211.60071317026,1,561,19,1,66720.05112797106,1,0,0
5218,5218,66,Other,44721.673989355135,3,795,12,1,48047.032825252376,1,1,0
5219,5219,24,Female,38073.80598803887,3,429,10,1,38553.17277964324,1,0,1
5220,5220,47,Other,12067.344960158178,2,458,18,1,49086.714643210275,1,1,0
5221,5221,66,Male,99035.6757725624,3,590,20,0,109874.60923546046,1,1,1
5222,5222,33,Female,82582.51907047308,3,842,16,0,47694.288365916436,1,1,0
5223,5223,68,Female,54092.03070273668,3,388,2,0,108937.56043888128,0,0,0
5224,5224,89,Female,47636.44943891714,4,631,19,1,32552.163675818,0,0,0
5225,5225,59,Female,64925.47254630091,3,805,12,0,83939.88675487995,0,1,0
5226,5226,34,Other,32643.11485232382,4,429,27,0,91945.86363462286,1,0,0
5227,5227,80,Other,5028.287035447854,4,506,21,1,22250.241231792985,0,0,0
5228,5228,62,Female,40431.68136146872,3,659,24,0,69838.47171542046,0,0,0
5229,5229,24,Female,98397.75774078608,4,358,18,1,11439.526142515697,0,1,0
5230,5230,44,Female,18234.68058777228,1,395,19,0,112104.86998841788,0,1,0
5231,5231,27,Other,52770.52921529723,2,545,20,0,67668.83160697811,1,0,0
5232,5232,51,Female,852.1396321578667,3,758,23,0,14044.259166218088,0,0,0
5233,5233,53,Female,12203.15151785848,3,444,8,0,85154.52058362626,0,1,1
5234,5234,42,Female,58719.17004671171,2,609,18,1,107427.83277980043,1,0,0
5235,5235,23,Other,29741.392950783495,3,833,18,0,91127.32860914551,0,1,0
5236,5236,41,Male,90568.44864606248,3,680,22,1,24711.583025389165,1,0,0
5237,5237,35,Male,40616.97659572348,2,652,24,1,69387.65753079057,0,1,1
5238,5238,23,Other,20803.359713105252,4,584,0,0,90640.83944073932,1,1,0
5239,5239,46,Male,54559.176928470355,1,801,16,1,98062.70679146623,0,0,0
5240,5240,42,Female,79497.36351759627,4,557,13,1,11760.22146600819,0,1,0
5241,5241,72,Female,1941.969619739481,1,351,11,1,41211.340574429734,0,1,1
5242,5242,63,Other,50552.01186300413,2,849,1,1,107310.81291566342,0,1,0
5243,5243,41,Other,77342.65567271462,4,515,21,0,38427.50474083012,1,0,0
5244,5244,43,Male,10358.865463202916,4,745,2,1,61978.53417335353,0,0,0
5245,5245,45,Male,90279.85189331454,1,522,27,1,86633.1730525775,0,0,0
5246,5246,20,Female,26451.740996684937,1,404,23,0,118415.86108894124,0,1,1
5247,5247,55,Other,17060.360771282678,1,821,4,1,56844.641227428365,1,0,1
5248,5248,78,Male,58925.60729026746,1,682,2,1,65404.20849930164,1,1,0
5249,5249,68,Male,17503.114581802893,3,413,13,1,71449.25279461459,1,0,0
5250,5250,65,Female,67970.15203711821,2,368,23,1,35758.1928209767,0,0,0
5251,5251,38,Female,49010.208199843,1,664,23,0,50554.618854992375,1,1,1
5252,5252,71,Female,10995.596176217992,4,343,17,0,57791.29174009511,1,0,0
5253,5253,73,Female,91249.0134582048,4,510,4,0,12125.574574448228,0,1,1
5254,5254,76,Male,67320.54099635502,4,575,2,1,10837.595930450032,1,0,0
5255,5255,89,Other,54599.3026533768,1,406,22,0,34673.94889677535,1,1,0
5256,5256,68,Other,37434.061535013076,2,778,1,0,66344.57670832361,1,0,0
5257,5257,37,Female,13485.990467047171,3,504,8,1,115126.07620646883,1,0,1
5258,5258,76,Female,70751.83710613221,1,418,17,1,116986.483188115,0,1,1
5259,5259,88,Male,81365.58200290594,1,785,26,1,81190.30014672871,1,0,0
5260,5260,26,Female,12581.88499383126,3,408,1,1,100971.02568842912,1,1,0
5261,5261,18,Other,49456.76245381424,2,753,21,1,109076.93223391457,1,0,1
5262,5262,46,Female,48484.61869924896,1,538,18,0,102305.18321110733,1,0,1
5263,5263,80,Other,34991.17082199676,4,307,2,1,69807.80098976471,0,0,0
5264,5264,89,Female,78934.18953918052,4,811,25,1,87459.09474351171,0,1,0
5265,5265,73,Female,9952.978380684695,1,342,17,1,10400.536464183964,0,1,0
5266,5266,85,Other,20501.922487209,2,693,13,0,81287.82464262983,0,0,0
5267,5267,52,Male,160.27689185067473,4,431,12,1,56845.01198883375,0,1,0
5268,5268,20,Male,37298.538808301484,4,693,15,0,80918.34366369572,1,1,0
5269,5269,24,Female,29117.8167900372,3,497,20,0,86384.85637961938,1,1,0
5270,5270,44,Female,86699.39837581565,2,763,27,1,20768.54499542332,1,0,0
5271,5271,18,Other,74581.02440761548,1,420,10,0,106199.5602646933,0,0,1
5272,5272,88,Other,8447.21965622719,3,599,20,1,29330.497718853658,0,0,1
5273,5273,61,Female,74095.59150623703,3,519,22,0,11150.636436202305,0,0,0
5274,5274,58,Other,67540.0221419557,3,393,23,1,57267.77798052878,1,0,0
5275,5275,59,Male,28172.42736003297,2,591,23,1,19863.24344953302,0,1,0
5276,5276,50,Male,1546.0774704610049,2,452,11,1,115157.50240950102,0,0,0
5277,5277,67,Other,11516.240138871248,2,824,29,0,41219.337098347576,1,0,0
5278,5278,80,Other,24994.108461855936,1,721,2,0,34595.95548721729,0,0,1
5279,5279,54,Other,81662.2366152305,2,457,5,0,38818.86882807347,1,0,0
5280,5280,76,Male,46531.282590780866,3,569,15,0,41169.17327840025,0,0,0
5281,5281,65,Female,91839.55264590502,4,556,11,1,16883.073926268913,0,0,0
5282,5282,22,Other,78914.84594483,1,814,20,0,69400.72439320703,1,0,0
5283,5283,65,Other,28710.817984400685,1,536,19,0,11980.57283006387,1,1,0
5284,5284,20,Other,84536.2156580513,1,744,25,0,92144.7333600649,1,1,1
5285,5285,64,Female,11672.484041075704,3,470,5,0,94450.3320282152,0,1,0
5286,5286,79,Other,3611.752045400307,2,569,19,0,53966.7679722118,1,1,1
5287,5287,31,Other,60853.81209133157,3,366,13,0,116790.08894406846,0,1,0
5288,5288,80,Male,34174.303487963865,4,307,23,0,95997.28835931647,1,1,1
5289,5289,78,Other,32942.56866626471,2,747,8,0,23537.207370801996,0,0,1
5290,5290,48,Male,68720.81861316874,4,434,16,0,117783.30807649421,1,1,0
5291,5291,34,Female,85010.38278229037,1,324,11,1,102963.43542608172,1,0,0
5292,5292,41,Other,32217.550534020145,1,764,0,1,87438.96564725833,0,1,0
5293,5293,40,Other,32501.382202250083,3,673,19,1,81879.4249200893,1,0,0
5294,5294,67,Male,53385.10392923871,2,495,21,0,76522.50544061334,1,1,0
5295,5295,87,Female,65318.36020804398,1,701,7,1,118924.85749884108,0,1,1
5296,5296,44,Female,20290.579555517787,3,421,27,1,62634.1631310424,0,0,0
5297,5297,32,Male,91267.91529118727,4,508,11,1,28241.08142737174,0,1,0
5298,5298,67,Female,65441.65238520121,3,600,15,1,42390.452013531205,0,1,1
5299,5299,53,Female,62516.18113680982,2,814,0,1,51273.81820156594,1,0,0
5300,5300,25,Female,90419.56360677682,2,833,2,1,44807.35549785788,1,1,0
5301,5301,20,Female,90726.5080594477,2,338,11,1,13338.742891797028,0,0,0
5302,5302,79,Female,13555.01206264893,1,505,3,0,18109.98427895545,0,0,0
5303,5303,64,Female,14507.550397986724,3,711,9,0,10542.110501534396,0,1,0
