,store_id,product_id,day_of_week,season,quantity_sold,stock_before_order,stock_after_order,order_amount,lead_time_days,supplier_id,delivery_time_expected,delivery_time_actual,transport_mode,order_cost,sell_price_per_unit,discount_offered
6315,96,1457,Friday,Spring,61,179,139,35,8,899,5,13,Ship,158.04510051855874,45.88230005111353,0.11775504784953308
6316,16,2602,Tuesday,Summer,53,17,61,44,2,676,4,5,Rail,441.1487315783649,44.595523298359154,0.29934090884549996
6317,16,3500,Wednesday,Winter,47,20,44,98,9,787,1,14,Air,802.0949381982692,91.09516034160961,0.29252024829385903
6318,46,4330,Thursday,Spring,57,41,56,94,2,581,4,10,Rail,348.3588579338669,87.6970463949692,0.1418043965768704
6319,39,2957,Monday,Winter,52,64,129,8,11,872,1,5,Air,991.6865006504275,13.253015210398429,0.13257993013863031
6320,31,2740,Sunday,Summer,46,135,100,85,11,928,11,11,Rail,927.1729520629412,10.48774919911506,0.17676404878983512
6321,88,2449,Saturday,Fall,57,113,182,46,4,712,7,3,Rail,878.1696062172708,79.56766711112786,0.19856952640169065
6322,1,4026,Monday,Fall,55,100,18,83,7,963,11,9,Rail,108.2288786135119,20.078209331052037,0.07944507805596543
6323,11,2959,Monday,Summer,37,166,60,43,7,826,1,11,Rail,967.6116073974725,28.066403491842888,0.051237811143589426
6324,85,3225,Monday,Spring,40,60,151,46,10,888,4,10,Ship,632.2848548897525,95.15109720242515,0.24503027673791536
6325,4,2954,Sunday,Winter,54,187,4,40,11,883,12,1,Rail,632.1784027679203,42.49678159266937,0.10622959779555734
6326,71,1279,Friday,Summer,31,196,153,94,8,671,7,12,Truck,188.78508705509924,85.53586900483262,0.011743771661555746
6327,26,3391,Friday,Spring,54,186,162,56,3,668,13,5,Ship,648.48758919871,24.819136977696324,0.2573043860626618
6328,50,2040,Saturday,Winter,47,9,18,27,1,596,5,11,Ship,575.8187630612684,71.2130584074061,0.22036192776151256
6329,12,3343,Friday,Winter,51,190,30,20,12,722,11,4,Truck,587.2836485204698,66.45229406796794,0.21636904883612543
6330,95,3249,Sunday,Summer,58,197,171,78,4,840,13,13,Air,272.28747676176306,76.19293243298019,0.1954876655210594
6331,81,1961,Saturday,Winter,48,6,146,57,3,694,13,2,Rail,588.8281702978334,36.260447287106835,0.12419763799009917
6332,97,3731,Saturday,Fall,43,34,105,12,11,957,13,12,Ship,165.09811029781378,22.328436879820906,0.26642790895168633
6333,75,2942,Friday,Fall,61,90,80,23,4,880,3,1,Truck,119.24792526415558,16.863744266436917,0.10960507793529974
6334,92,4845,Tuesday,Winter,47,41,139,12,6,958,13,10,Ship,291.8607757714356,71.31425000364081,0.08035142131934599
6335,96,2217,Friday,Summer,42,87,162,44,1,649,9,11,Ship,821.525372319461,69.65724237222767,0.1618972494284516
6336,65,4220,Tuesday,Winter,46,28,89,39,13,900,2,4,Rail,643.186035718063,11.575811300218842,0.13906400948302342
6337,47,1374,Wednesday,Summer,46,154,185,42,1,741,2,6,Truck,904.8762644904084,63.93600858422195,0.010107275504696622
6338,92,2911,Friday,Summer,57,37,116,94,13,588,13,8,Truck,450.08980730143054,23.03755096883443,0.08607798228337443
6339,53,1034,Wednesday,Fall,51,1,124,48,12,860,13,10,Air,414.85969038909946,13.573101427390412,0.11440495344640644
6340,71,2392,Friday,Fall,57,24,71,91,12,975,8,2,Truck,730.0441075952234,56.58572927261224,0.23755492079499635
6341,2,3076,Wednesday,Spring,54,193,103,88,12,677,5,12,Truck,466.37175885805976,30.330957290658286,0.11924355951986425
6342,24,1774,Thursday,Summer,40,37,24,67,2,711,7,11,Rail,443.10066087791523,58.44650907350907,0.28190079411536306
6343,4,1220,Wednesday,Winter,55,58,152,94,10,977,9,2,Rail,519.4436892315807,74.54239150695757,0.22219855349303386
6344,19,3100,Tuesday,Summer,58,105,140,35,10,658,11,6,Truck,203.2556694819036,93.32555255361363,0.24573715664502313
6345,26,3838,Monday,Fall,48,6,41,97,12,896,2,4,Air,282.5438855945399,40.74942493273808,0.26716892423348815
6346,75,4424,Saturday,Summer,41,176,142,37,3,957,7,10,Air,642.9899629611093,48.03566282043466,0.05872883819765979
6347,40,4463,Wednesday,Spring,34,195,22,40,12,550,7,9,Air,647.6098621522668,24.725199664589454,0.24073265593815507
6348,50,3123,Monday,Winter,48,107,27,16,5,747,4,4,Air,631.2166895059305,74.93913637572454,0.057958280176820205
6349,43,1493,Sunday,Summer,43,40,111,48,9,788,13,12,Air,279.82142168465384,84.07178471040892,0.16483784525365872
6350,75,2711,Thursday,Winter,46,178,12,18,6,860,7,14,Ship,492.0205122929301,73.37268909887429,0.09181840785806672
6351,67,4593,Thursday,Winter,50,104,95,18,5,519,4,2,Air,928.9062509891927,49.847272454379564,0.1493025996345852
6352,12,3164,Sunday,Fall,41,93,74,14,8,675,14,12,Rail,874.8565084619339,60.40913024076252,0.06327623147330969
6353,67,1279,Sunday,Summer,45,23,171,96,1,961,9,1,Truck,601.7367418475319,29.796911252670782,0.2884259407244352
6354,27,4801,Sunday,Winter,65,35,179,76,7,879,14,6,Rail,910.7539380768461,76.18534066544854,0.1997967666017382
6355,54,4246,Tuesday,Fall,50,79,34,42,8,571,11,11,Truck,707.5094400750843,69.52119310402634,0.07522099293111834
6356,66,1745,Sunday,Spring,59,137,46,2,13,955,4,1,Truck,471.0338956567793,93.23738384118579,0.07097939299410852
6357,49,3996,Tuesday,Spring,49,20,162,53,9,729,13,6,Rail,798.7775122030508,61.08867966918851,0.04734933971611088
6358,16,3811,Wednesday,Summer,61,26,49,90,14,975,13,8,Rail,371.8189160156557,77.4367687203839,0.23313935568313146
6359,2,3342,Friday,Winter,40,54,86,87,11,829,1,6,Rail,869.1893991885398,55.057364061683835,0.14388690467417675
6360,60,4065,Sunday,Summer,52,84,39,60,9,620,6,4,Air,396.5511732141479,85.17148179126296,0.26830586369389314
6361,54,2474,Sunday,Winter,58,132,76,35,12,987,5,12,Truck,815.1018219526939,63.398759487930064,0.0003435394402408587
6362,30,2857,Thursday,Fall,58,116,197,64,13,641,4,2,Air,353.1749674052976,51.84992606980433,0.149005421072882
6363,84,2541,Monday,Spring,57,58,41,33,8,561,11,5,Truck,925.2245387685432,23.032186183504017,0.14612655591058551
6364,38,4092,Friday,Spring,65,163,142,41,10,678,13,5,Ship,266.36360169510056,82.3466040710851,0.2947878359292875
6365,28,2096,Thursday,Spring,52,73,59,63,3,705,13,8,Air,747.0951295405216,82.8034813802437,0.21751268203151847
6366,25,3889,Wednesday,Spring,64,33,57,89,6,626,12,3,Truck,467.8113625343272,38.295503794626015,0.1617492313397195
6367,96,2059,Sunday,Summer,58,51,196,4,5,697,3,2,Truck,116.61390913735502,49.898209672984265,0.1743630704361128
6368,10,4578,Thursday,Winter,49,133,32,21,3,597,4,14,Truck,398.66413594250724,47.14549536429947,0.20973716859968866
6369,60,2922,Tuesday,Summer,46,141,167,4,2,626,1,1,Truck,282.37867236794204,40.40687243963475,0.2756459865814816
6370,42,4304,Monday,Fall,53,58,1,95,2,580,5,2,Ship,599.7137565963501,54.5254072487852,0.019136783267670786
6371,40,4799,Monday,Spring,47,56,160,56,10,904,2,2,Rail,333.8854958732627,55.43578288675974,0.019263304946392067
6372,97,3005,Tuesday,Winter,41,119,152,79,10,730,7,1,Ship,165.35716512918862,17.009287848576548,0.061657579616183296
6373,77,1496,Sunday,Summer,42,36,58,4,10,847,9,8,Rail,957.7802278046172,33.34278669484083,0.13253732910363325
6374,42,3253,Sunday,Winter,44,185,154,4,4,793,14,8,Air,860.6194910394465,15.022900591599932,0.10480457573292364
6375,47,3473,Friday,Summer,47,31,183,3,9,642,6,10,Ship,140.80420627062762,75.44925462446642,0.01561219167648068
6376,37,1043,Tuesday,Winter,49,19,111,55,2,535,6,4,Rail,344.2726717342989,74.67098656868123,0.1795202259736852
6377,80,4162,Sunday,Winter,48,125,24,69,5,727,10,3,Air,667.4290658083639,36.0725280339078,0.2529543938372425
6378,22,2851,Monday,Spring,46,80,132,83,13,508,12,13,Air,389.2247210131111,62.272130358449715,0.01678377081181681
6379,57,4541,Sunday,Summer,56,188,61,32,8,735,10,1,Ship,353.62304348904604,48.6550093736691,0.1569321579771745
6380,84,3652,Wednesday,Fall,45,184,170,58,10,726,3,8,Rail,636.275098802897,23.872533927737305,0.2944687129706093
6381,27,4538,Sunday,Winter,56,108,103,73,11,814,8,13,Rail,274.9082202775112,70.42864436369277,0.015083818227901523
6382,41,4922,Friday,Fall,49,51,195,67,2,736,13,8,Air,683.67418268667,79.65419322310304,0.08832239244993963
6383,80,1453,Saturday,Spring,50,87,77,34,14,837,3,4,Air,180.37674769332256,40.11927519458814,0.1326043683516633
6384,34,1594,Thursday,Fall,44,84,104,63,7,809,11,5,Rail,392.4576848133606,56.05740431103708,0.052022986424021374
6385,32,2356,Saturday,Winter,46,175,90,89,12,644,4,4,Rail,204.02251246284976,26.356963636881936,0.1653646708301325
6386,90,1506,Wednesday,Winter,46,78,163,10,6,581,3,5,Ship,366.9424881897859,15.416456539028431,0.2556013449095249
6387,89,1793,Saturday,Winter,61,138,123,32,1,503,2,11,Rail,714.5212637913475,33.697668374840816,0.10982266128838876
6388,66,4541,Sunday,Summer,59,100,97,5,13,995,14,4,Ship,787.5047895626628,83.75039791573607,0.0026346935209921375
6389,12,1020,Friday,Fall,53,157,137,29,7,583,1,9,Rail,230.501272599964,79.3157497024214,0.1841082599050512
6390,40,4299,Monday,Summer,56,59,114,7,10,512,14,1,Rail,771.5997241814231,31.214705121761547,0.2646808864586651
6391,73,2399,Monday,Winter,50,145,149,15,9,958,1,10,Rail,175.8576856195397,15.641709922564509,0.23803318912573612
6392,76,4201,Wednesday,Winter,55,119,85,2,1,614,1,10,Truck,294.8925701508273,84.55415084172306,0.19521121365597213
6393,90,4758,Saturday,Spring,51,174,27,10,2,798,10,3,Truck,550.2939851252695,65.89293037443417,0.23265080974806251
6394,73,3667,Friday,Spring,52,125,47,11,7,980,5,7,Truck,974.1387499189789,18.028859047615796,0.0967485395266592
6395,10,3461,Thursday,Winter,44,11,187,53,1,975,10,13,Ship,976.2015393259303,73.98647753057247,0.14573529360935003
6396,96,4866,Sunday,Summer,63,177,83,56,13,763,1,6,Air,530.5110327194043,56.78186432977478,0.11541121154606825
6397,98,2094,Saturday,Summer,69,101,62,40,2,734,5,13,Ship,824.4881927910266,22.40151441414524,0.011991333756658595
6398,48,2427,Saturday,Winter,48,111,1,58,3,903,4,8,Air,598.0219294603799,11.928869621447943,0.07362043165562952
6399,20,2585,Thursday,Fall,61,39,22,85,2,622,2,14,Air,776.5278060011871,85.61405197159897,0.14905506185746167
6400,39,4678,Tuesday,Summer,47,191,50,76,13,709,3,14,Rail,687.7769947783778,35.624547193717106,0.19365440493890762
6401,60,2814,Sunday,Winter,56,18,111,68,2,698,8,12,Air,727.4526078601175,59.274971020979635,0.005781709090350106
6402,66,2420,Wednesday,Spring,51,86,79,92,2,816,3,6,Ship,495.64799279029603,23.421745387481533,0.2780460135248379
6403,65,1336,Sunday,Winter,55,99,155,93,7,543,3,11,Rail,849.8050978326717,71.06289559930337,0.17920532313124593
6404,51,2667,Friday,Summer,58,154,115,77,10,980,2,14,Truck,501.08908192207826,14.880529040007438,0.25032884137414374
6405,36,4576,Wednesday,Winter,55,179,0,82,4,678,12,12,Air,735.1912287939957,85.27076035207482,0.05535607931872096
6406,24,1909,Thursday,Fall,63,79,142,27,4,941,5,8,Rail,883.2229684854376,61.01921060864785,0.1882551582610372
6407,27,1275,Friday,Fall,36,6,14,3,8,958,2,1,Truck,690.0205388080543,18.973154738975733,0.024315181327451408
6408,2,1891,Monday,Summer,50,190,42,99,5,883,10,9,Rail,558.7885151065109,60.02814005858132,0.13580984086805606
6409,31,1012,Monday,Winter,51,76,132,39,1,616,10,5,Truck,575.4854421685756,47.705670426963025,0.209184894443884
6410,57,2026,Sunday,Fall,50,54,199,22,2,746,13,10,Rail,737.9343652687166,34.62810856653115,0.19836900577526365
6411,78,4025,Friday,Fall,58,90,102,81,10,913,12,2,Truck,182.9455571220673,70.61525785761376,0.07007387344993966
6412,66,4295,Wednesday,Spring,49,158,124,92,14,854,7,1,Truck,672.8993371305762,82.90528981034267,0.033314247945479165
6413,29,1973,Wednesday,Summer,47,138,37,61,12,992,10,4,Truck,437.43597659113465,20.538955538714944,0.10664206792861576
6414,15,1174,Monday,Spring,45,144,62,38,3,839,8,13,Air,221.70192436951328,34.66047542772402,0.18312498260701227
6415,12,4970,Monday,Spring,58,65,170,16,14,600,6,12,Air,921.2788453744851,24.366600879973507,0.02688392331870858
6416,28,2408,Thursday,Fall,67,66,50,69,4,509,9,10,Air,547.8646316411953,50.873612208488055,0.2511400721709415
6417,84,2625,Friday,Winter,63,97,77,86,9,721,5,8,Ship,511.2898968033697,10.360691598267964,0.15116687042101565
6418,24,2943,Wednesday,Spring,37,113,82,17,14,901,6,3,Rail,588.1637342566299,72.51087640813864,0.25732035998136144
6419,21,3288,Thursday,Summer,56,159,153,61,10,879,4,10,Rail,660.2894938560578,13.800250413639398,0.19472813003675107
6420,10,1546,Wednesday,Summer,39,151,96,75,10,780,9,4,Ship,275.17058817197574,26.8108453033756,0.2922364315497705
6421,78,3061,Monday,Winter,49,12,173,86,5,979,2,2,Ship,662.9424344121492,86.457474011942,0.14745951770566143
6422,18,2218,Friday,Summer,37,149,139,44,11,602,14,2,Truck,417.2058304831193,83.60269995581558,0.21770092090508705
6423,88,2420,Tuesday,Spring,56,146,92,44,13,661,14,2,Rail,743.2678786271903,65.59739999856376,0.1470299283025007
6424,14,2454,Friday,Winter,49,180,139,41,11,543,1,10,Rail,794.6798526458072,74.39395508918993,0.05078552804575979
6425,34,4377,Saturday,Summer,68,166,28,55,14,745,11,13,Air,106.73583860185622,60.03571739548495,0.02687949323457581
6426,58,4405,Tuesday,Summer,50,20,104,3,6,922,6,1,Truck,744.7059813569074,45.29837452274835,0.07076433651673374
6427,76,3772,Sunday,Spring,51,143,60,91,11,978,12,10,Ship,417.25393036102366,31.658152167540898,0.17350379504070926
6428,22,2433,Sunday,Spring,46,134,40,13,14,975,6,14,Rail,373.3424927839555,91.770119993112,0.24993118715786816
6429,70,1002,Thursday,Spring,43,83,147,77,11,589,6,10,Rail,435.6079365766476,90.87115310785467,0.04251402555818477
6430,36,3738,Tuesday,Spring,50,111,45,51,3,863,14,5,Truck,618.0745010729767,90.54560996499366,0.27725500378059587
6431,45,4623,Tuesday,Winter,52,125,157,54,13,695,6,5,Truck,203.09145672619826,92.11124815708395,0.14357889951541444
6432,36,4523,Thursday,Winter,68,77,38,94,2,670,4,11,Truck,728.425491102046,78.79849936815341,0.15126337631811781
6433,22,4747,Friday,Winter,58,153,39,18,2,903,11,13,Ship,500.65037919305297,90.69353385795787,0.009371150018111707
6434,78,2842,Thursday,Fall,50,85,178,40,6,827,14,3,Truck,243.85407808899305,88.39210521217218,0.2908651467758487
6435,80,1746,Saturday,Spring,43,104,1,97,13,757,9,3,Air,558.4415223766093,33.957191333525564,0.018194856736900644
6436,61,3816,Monday,Spring,49,75,192,81,6,613,7,8,Truck,616.6868999516148,86.017908204741,0.08703294072653962
6437,100,1871,Sunday,Winter,59,112,155,10,12,997,8,10,Truck,411.6607959997378,60.49193100820497,0.1896360487164316
6438,56,1494,Monday,Summer,53,30,50,41,7,654,8,14,Ship,909.6703719358618,56.779882970568295,0.19246543358215262
6439,89,3464,Sunday,Summer,51,103,119,44,14,789,12,7,Truck,727.5058270469245,21.091809493856434,0.12834580251827657
6440,96,2414,Tuesday,Spring,45,67,7,88,9,810,10,4,Air,695.1892388176544,86.63486468809154,0.2606985467573549
6441,33,4444,Thursday,Spring,53,167,30,93,3,663,11,14,Air,148.00988047214565,38.58596045390358,0.09982978264931948
6442,45,1627,Thursday,Winter,44,26,38,8,7,968,4,8,Ship,551.4667117445165,28.93471008986189,0.04645445170454907
6443,36,2075,Thursday,Spring,56,136,187,36,7,955,6,10,Rail,865.7086946668701,84.56537433378715,0.012534795697984812
6444,20,4447,Saturday,Summer,50,92,82,56,8,714,12,9,Rail,701.470801690686,12.374959152027268,0.040893811863303396
6445,18,4466,Saturday,Summer,35,15,143,14,5,606,7,6,Ship,309.5640456787356,27.894211995399445,0.28652623195454285
6446,38,4994,Friday,Spring,55,199,22,29,3,827,6,7,Truck,875.095634726307,54.23411101271094,0.09302960625191971
6447,67,4068,Wednesday,Winter,55,110,138,7,11,568,13,11,Truck,432.58801130261975,90.0207785857064,0.1970468892256505
6448,23,1141,Sunday,Winter,56,112,120,89,11,603,6,12,Truck,923.5182362528778,48.97881770253362,0.2906071167359344
6449,96,4157,Wednesday,Summer,38,12,181,42,13,820,7,13,Rail,561.0396655012437,25.519387972701114,0.26570846063800685
6450,16,2487,Wednesday,Winter,58,59,68,30,2,881,9,7,Truck,807.9501947816357,54.0505026153605,0.15132013598202199
6451,59,1045,Sunday,Summer,45,78,11,92,4,584,8,13,Truck,650.7583102165044,66.59672480383318,0.025343528693256866
6452,69,3891,Friday,Spring,41,187,35,74,12,927,3,13,Truck,362.24420333485955,88.57306888025511,0.2157175469585666
6453,68,4056,Thursday,Summer,41,136,56,47,8,798,12,12,Truck,688.4381180401265,82.60273328241976,0.03956140810097619
6454,21,4309,Wednesday,Spring,53,180,153,34,14,573,3,5,Air,108.60969612704885,79.99978596661893,0.044378475381493865
6455,78,3057,Thursday,Winter,50,119,91,62,5,949,2,13,Air,851.6818540583431,54.29600375321951,0.26383349900174374
6456,95,1663,Tuesday,Fall,44,124,193,16,1,776,13,11,Ship,969.2472903527129,91.77120664189383,0.20010482527243179
6457,78,1572,Wednesday,Fall,55,107,89,74,12,944,6,13,Ship,286.34013955200777,89.07197908619008,0.2790947037799283
6458,70,3029,Tuesday,Fall,49,31,3,29,12,640,7,4,Ship,895.2730430530095,78.51810931363289,0.2874731102370229
6459,12,2553,Friday,Summer,48,54,143,15,3,607,9,13,Truck,251.05181634924764,81.41455470029088,0.13811478497376886
6460,16,2621,Monday,Fall,54,152,21,92,5,869,6,2,Air,542.333400239525,91.52310923358652,0.20071007388384915
6461,81,3696,Saturday,Summer,32,168,191,51,14,527,9,11,Truck,363.3378683794423,40.86732974780965,0.19648222440094923
6462,87,1912,Sunday,Winter,44,25,106,56,6,657,2,1,Rail,272.65165662960555,95.87833411091144,0.0338195084036688
6463,14,4813,Friday,Spring,48,108,69,88,2,581,4,8,Truck,780.1186558726606,21.85118228591737,0.1857213392021951
6464,61,1639,Friday,Fall,54,156,138,42,13,605,13,2,Rail,825.9426277043324,89.0568185482014,0.03320629403306181
6465,71,3663,Friday,Summer,48,127,169,20,8,629,1,8,Air,854.7554801692859,30.44841666077651,0.2567596493216039
6466,46,3745,Wednesday,Winter,58,81,84,47,13,813,6,9,Rail,107.63160257009015,60.08314786449498,0.2784920328901861
6467,32,1908,Tuesday,Winter,35,35,38,64,12,710,3,4,Truck,863.0578372544308,61.72032867675555,0.11669503554571857
6468,15,3225,Saturday,Fall,46,96,174,93,7,520,10,1,Ship,146.30740764814496,94.26849212836933,0.20813399007433983
6469,44,1868,Wednesday,Winter,43,83,149,2,7,845,6,6,Rail,503.5741598086836,34.51631627495695,0.20989742820136897
6470,17,2029,Monday,Winter,50,130,29,32,11,673,1,8,Rail,257.75407493928765,47.92085014297391,0.015043224464149562
6471,41,1852,Sunday,Winter,55,58,157,54,7,716,8,14,Rail,916.0433904780907,22.970465244921826,0.04895371163745502
6472,54,1306,Sunday,Summer,49,161,160,42,5,838,6,1,Rail,619.0470597547235,59.03083835682902,0.2657379889763768
6473,44,3595,Saturday,Winter,54,5,103,30,2,524,12,14,Truck,521.6095575766233,45.18881089320837,0.05943454097767483
6474,98,3374,Sunday,Winter,49,158,157,9,8,988,13,5,Air,499.75970235363513,50.02335571427211,0.22746695534242767
6475,5,4427,Sunday,Winter,65,159,164,19,3,812,7,11,Ship,463.995655242353,16.28941791507462,0.17756643021265348
6476,27,2816,Friday,Winter,60,41,52,6,3,647,9,1,Rail,526.5375459943175,85.00820858197108,0.21413640088910732
6477,87,1394,Thursday,Winter,52,56,157,72,2,761,4,7,Truck,609.0629691264608,41.79343000580201,0.044627450760602635
6478,78,3347,Monday,Summer,60,72,153,98,2,773,4,6,Truck,835.3618034321236,67.28841848166479,0.24133516511217543
6479,79,4597,Tuesday,Winter,51,45,133,58,14,676,10,12,Truck,313.91369820315083,66.91808909073362,0.10978244231558038
6480,43,1748,Monday,Winter,57,111,53,1,2,965,14,4,Ship,823.9368566197394,67.26376576590809,0.29647587659476726
6481,97,3332,Wednesday,Spring,38,87,183,13,13,903,4,12,Rail,847.436530864702,31.06444971188096,0.12992636920724865
6482,31,1329,Sunday,Winter,47,55,131,6,6,858,2,14,Ship,866.1281988402999,19.430795192552374,0.0953191481205053
6483,99,3097,Thursday,Winter,39,177,78,99,8,661,3,8,Ship,947.4129941965475,16.342579445712055,0.04292553652070996
6484,17,3031,Wednesday,Summer,56,122,35,29,3,893,6,13,Rail,960.9278818143861,61.22271500170212,0.021028483902230388
6485,92,1772,Saturday,Winter,47,157,62,66,6,788,2,8,Truck,197.13262184861702,18.516927348701035,0.2644734412225895
6486,83,2645,Friday,Summer,50,163,130,74,3,614,9,2,Air,889.9399233344375,45.827959636268524,0.036625655624697294
6487,54,2732,Sunday,Fall,49,25,56,31,9,938,10,5,Air,860.9198298974604,88.85952127440231,0.26412226658567983
6488,62,1377,Friday,Winter,53,49,79,72,1,902,13,13,Air,439.66479287148934,16.949446804993073,0.16509405670135058
6489,87,2787,Monday,Spring,53,129,15,41,7,693,3,1,Air,722.2202444830828,68.56591400700944,0.19868846519103667
6490,32,2623,Friday,Summer,46,105,167,39,8,546,10,3,Truck,934.0371193988889,48.5673097754528,0.24207248063931383
6491,40,1999,Friday,Fall,38,107,180,57,9,676,3,12,Ship,182.20142090551627,87.3817824294133,0.16254453541049688
6492,13,2848,Saturday,Spring,57,6,119,28,14,950,6,3,Rail,419.0683380162905,76.86674922619977,0.14775299081091553
6493,84,2561,Tuesday,Summer,42,154,133,31,5,529,2,10,Truck,976.6074538100893,20.666396469471792,0.23483341688055193
6494,35,1773,Tuesday,Fall,67,79,148,13,6,986,12,3,Ship,593.3647760537663,36.31356120984357,0.12478087747142266
6495,5,4215,Wednesday,Spring,35,48,8,71,5,710,4,3,Truck,182.5945766708254,67.32809631218042,0.02358382328712136
6496,73,2083,Sunday,Winter,51,45,190,51,10,968,14,10,Truck,964.9338790606857,25.447937730111526,0.1891786949200969
6497,29,3915,Wednesday,Spring,56,153,170,65,5,814,1,2,Rail,912.4656928235058,82.15241858094464,0.01057788549043126
6498,70,2803,Tuesday,Spring,58,64,199,45,11,745,4,7,Rail,825.7877567529181,31.907311158137187,0.17982956622965196
6499,25,2098,Monday,Spring,44,1,27,53,11,991,5,7,Rail,814.2145444374878,84.73455520847735,0.15321924479365376
6500,95,3050,Tuesday,Summer,49,78,44,57,7,961,12,4,Ship,537.3643461438503,34.08527171082709,0.09153314550854694
6501,22,2598,Wednesday,Winter,59,191,57,26,14,786,5,12,Ship,887.7224881395217,29.568340468564887,0.10357251741116744
6502,66,1747,Thursday,Winter,57,63,28,16,12,776,10,8,Rail,375.1224357576335,94.74572027959718,0.13649362359301076
6503,45,2471,Sunday,Summer,44,99,94,12,4,772,14,10,Truck,422.7196178081922,67.28192336922865,0.14738220760423892
6504,69,2764,Friday,Spring,49,59,120,16,13,936,2,10,Ship,294.4130497169773,58.58189463112354,0.12733735424005452
6505,91,4973,Saturday,Winter,58,88,181,98,14,934,13,8,Ship,462.8158972488957,14.371683592995238,0.11765629076719879
6506,89,3322,Thursday,Spring,56,136,56,54,6,907,9,14,Rail,310.2844825961238,35.34603186595571,0.09719535090607985
6507,72,2553,Thursday,Winter,44,14,32,91,4,728,7,13,Truck,405.84299946478575,21.131136597019356,0.19427182603139112
6508,1,2615,Friday,Summer,49,164,197,52,13,923,4,4,Rail,721.3400178985339,24.356504388842197,0.12279270056507147
6509,84,3262,Tuesday,Fall,53,5,191,89,2,732,5,6,Air,487.09026684705117,33.62942993209823,0.095297545330378
6510,44,4754,Sunday,Spring,61,170,107,83,2,597,12,6,Truck,790.8936036564304,22.226026216326467,0.27081402295396134
6511,87,2508,Monday,Winter,49,44,131,71,12,674,11,12,Truck,531.1020292967183,90.96181056572283,0.054534149150717894
6512,96,1328,Thursday,Winter,50,75,15,76,13,775,1,13,Rail,225.30184057786732,17.643632476361734,0.04356756364823113
6513,75,3302,Monday,Winter,45,198,130,24,4,771,10,5,Truck,767.8868782271971,87.34194283333946,0.232997229486847
6514,39,2410,Saturday,Summer,43,155,88,58,11,813,5,14,Rail,159.3367925708213,53.1263653419091,0.03470326408583583
6515,54,1125,Saturday,Summer,56,179,190,39,5,548,11,4,Truck,948.1981921047945,24.07706551953506,0.08139038688847458
6516,88,1766,Saturday,Fall,54,105,80,69,1,925,6,13,Air,856.8903660731016,57.44139158064102,0.10526353855386499
6517,75,4655,Wednesday,Summer,53,162,149,1,3,895,5,12,Ship,966.7843802319592,87.50075537105337,0.085902011090529
6518,29,2573,Thursday,Spring,56,65,81,71,5,668,6,14,Air,323.78687630004066,90.0955688266732,0.22032946414808746
6519,54,4395,Saturday,Summer,52,153,95,90,8,941,7,9,Ship,533.1032986837495,42.022782220326086,0.059283451378334295
6520,90,2227,Wednesday,Winter,44,147,145,88,4,559,13,6,Air,273.73943013637034,70.31309798778516,0.20690249709582703
6521,16,2195,Saturday,Spring,48,189,56,61,6,779,6,7,Truck,480.22026683468266,15.93027837310008,0.08752967016615608
6522,99,2758,Tuesday,Summer,46,128,152,48,12,768,13,14,Rail,319.31997999743305,54.9345405803049,0.2570037496601339
6523,20,1216,Thursday,Spring,50,91,27,62,4,789,13,12,Air,867.4909900211919,30.4271517349156,0.2627795453462717
6524,46,4316,Wednesday,Spring,61,180,167,81,5,944,10,14,Rail,209.42350863700796,36.89678152933367,0.08366390172245226
6525,67,2359,Saturday,Summer,58,29,150,4,12,910,2,5,Air,302.58530086076235,51.763375179135664,0.1789901278540336
6526,65,4774,Sunday,Spring,55,187,135,80,7,729,2,2,Truck,337.6713158687988,92.22326999426483,0.2433982590567011
6527,58,2321,Wednesday,Winter,53,9,140,69,13,584,9,11,Air,764.3707806603841,84.10854943140843,0.02193590156659666
6528,53,1831,Saturday,Winter,45,108,171,69,8,822,6,6,Ship,667.3344836879147,44.41989595837047,0.1705658019219567
6529,1,1181,Tuesday,Summer,47,149,120,52,13,740,10,11,Truck,222.6382102845797,52.982781084053286,0.29293433517390677
6530,81,1333,Monday,Summer,43,28,46,46,12,769,4,11,Ship,645.0805247143396,88.67181216839458,0.10885200716175704
6531,66,1510,Saturday,Winter,50,68,9,17,10,606,10,3,Rail,861.7877603790477,17.42473663532942,0.2184815280134128
6532,29,1382,Monday,Summer,59,135,40,85,10,729,5,10,Ship,507.0013936870395,79.89757318304783,0.2388777308595287
6533,84,4788,Thursday,Winter,48,180,194,30,8,745,13,6,Truck,650.6488305312191,25.231884912955145,0.22303192468573216
6534,70,2896,Tuesday,Spring,37,138,73,49,11,600,12,3,Ship,578.7771078853115,35.08982287237625,0.28487917841478927
6535,8,4270,Sunday,Summer,60,153,176,51,13,796,11,14,Ship,422.0374023584675,29.580539850236757,0.23024203969044696
6536,29,1331,Thursday,Fall,41,146,191,33,12,989,5,8,Rail,102.31568325018252,59.61239054435505,0.27996103209864376
6537,51,2188,Sunday,Winter,46,146,14,87,14,607,8,7,Truck,267.6647134431754,30.699876109728507,0.06929122390691987
6538,33,2265,Monday,Winter,45,157,188,58,7,940,5,1,Rail,952.4445282078539,51.086340804733084,0.17738859570205948
6539,3,1899,Tuesday,Spring,65,35,73,93,4,657,2,13,Rail,419.1813855810835,12.348744537864267,0.11349190128318774
